EventTime,EventType,Event
1.6124832346226665e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7358, symbol='ABM', depth=1)"
1.612483234622873e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7365, symbol='ABM', depth=1)"
1.6124832346229765e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7352, symbol='ABM', depth=1)"
1.6124832346239127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7359, symbol='ABM', depth=1)"
1.6124832346239127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7361, symbol='ABM', depth=1)"
1.612483234627339e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7364, symbol='ABM', depth=1)"
1.612483234628154e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7370, symbol='ABM', depth=1)"
1.6124832346291354e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7377, symbol='ABM', depth=1)"
1.6124832346297772e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7374, symbol='ABM', depth=1)"
1.612483234630173e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7378, symbol='ABM', depth=1)"
1.6124832346308388e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7380, symbol='ABM', depth=1)"
1.6124832346339866e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7384, symbol='ABM', depth=1)"
1.6124832346374113e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7393, symbol='ABM', depth=1)"
1.6124832346374177e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7392, symbol='ABM', depth=1)"
1.6124832346452506e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7399, symbol='ABM', depth=1)"
1.6124832346486833e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7401, symbol='ABM', depth=1)"
1.6124832346508388e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7408, symbol='ABM', depth=1)"
1.6124832346514929e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7410, symbol='ABM', depth=1)"
1.6124832346536476e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7403, symbol='ABM', depth=1)"
1.612483234653842e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7413, symbol='ABM', depth=1)"
1.6124832346539126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7404, symbol='ABM', depth=1)"
1.6124832346539126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7406, symbol='ABM', depth=1)"
1.6124832346550618e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7419, symbol='ABM', depth=1)"
1.6124832346612849e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7422, symbol='ABM', depth=1)"
1.6124832346624694e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7424, symbol='ABM', depth=1)"
1.6124832346654804e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7426, symbol='ABM', depth=1)"
1.6124832346735578e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7431, symbol='ABM', depth=1)"
1.6124832346797512e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7430, symbol='ABM', depth=1)"
1.6124832346839127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7434, symbol='ABM', depth=1)"
1.6124832346839127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7436, symbol='ABM', depth=1)"
1.612483234684743e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7438, symbol='ABM', depth=1)"
1.6124832346915244e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7444, symbol='ABM', depth=1)"
1.612483234694037e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7446, symbol='ABM', depth=1)"
1.6124832346999183e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7450, symbol='ABM', depth=1)"
1.6124832347026399e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7453, symbol='ABM', depth=1)"
1.612483234706329e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7457, symbol='ABM', depth=1)"
1.6124832347074235e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7456, symbol='ABM', depth=1)"
1.6124832347079235e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7459, symbol='ABM', depth=1)"
1.6124832347139126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7463, symbol='ABM', depth=1)"
1.6124832347139126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7465, symbol='ABM', depth=1)"
1.6124832347141304e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7467, symbol='ABM', depth=1)"
1.6124832347155064e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7472, symbol='ABM', depth=1)"
1.6124832347165704e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7468, symbol='ABM', depth=1)"
1.612483234719412e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7476, symbol='ABM', depth=1)"
1.6124832347199217e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7477, symbol='ABM', depth=1)"
1.6124832347233027e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7482, symbol='ABM', depth=1)"
1.6124832347266957e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7485, symbol='ABM', depth=1)"
1.612483234730368e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7489, symbol='ABM', depth=1)"
1.6124832347315988e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7488, symbol='ABM', depth=1)"
1.612483234735294e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7493, symbol='ABM', depth=1)"
1.6124832347377533e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7497, symbol='ABM', depth=1)"
1.6124832347419003e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7495, symbol='ABM', depth=1)"
1.6124832347439127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7501, symbol='ABM', depth=1)"
1.6124832347439127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7503, symbol='ABM', depth=1)"
1.6124832347448205e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7509, symbol='ABM', depth=1)"
1.6124832347449585e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7510, symbol='ABM', depth=1)"
1.6124832347451694e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7500, symbol='ABM', depth=1)"
1.612483234748438e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7506, symbol='ABM', depth=1)"
1.6124832347603443e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7517, symbol='ABM', depth=1)"
1.6124832347644628e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7520, symbol='ABM', depth=1)"
1.6124832347658568e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7518, symbol='ABM', depth=1)"
1.6124832347677893e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7525, symbol='ABM', depth=1)"
1.6124832347720957e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7527, symbol='ABM', depth=1)"
1.612483234773683e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7534, symbol='ABM', depth=1)"
1.6124832347739126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7529, symbol='ABM', depth=1)"
1.6124832347739126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7531, symbol='ABM', depth=1)"
1.6124832347750188e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7536, symbol='ABM', depth=1)"
1.6124832347771896e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7542, symbol='ABM', depth=1)"
1.6124832347909384e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7546, symbol='ABM', depth=1)"
1.612483234795743e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7548, symbol='ABM', depth=1)"
1.6124832347957596e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7549, symbol='ABM', depth=1)"
1.6124832348002483e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7553, symbol='ABM', depth=1)"
1.6124832348039127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7555, symbol='ABM', depth=1)"
1.6124832348039127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7557, symbol='ABM', depth=1)"
1.6124832348057403e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7564, symbol='ABM', depth=1)"
1.612483234808348e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7560, symbol='ABM', depth=1)"
1.6124832348122058e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7570, symbol='ABM', depth=1)"
1.612483234812317e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7567, symbol='ABM', depth=1)"
1.6124832348142623e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7569, symbol='ABM', depth=1)"
1.6124832348151e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7573, symbol='ABM', depth=1)"
1.6124832348227889e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7579, symbol='ABM', depth=1)"
1.6124832348237734e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7581, symbol='ABM', depth=1)"
1.6124832348274214e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7580, symbol='ABM', depth=1)"
1.6124832348338734e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7592, symbol='ABM', depth=1)"
1.6124832348339126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7587, symbol='ABM', depth=1)"
1.6124832348339126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7589, symbol='ABM', depth=1)"
1.6124832348341563e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7591, symbol='ABM', depth=1)"
1.612483234837686e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7600, symbol='ABM', depth=1)"
1.6124832348393677e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7598, symbol='ABM', depth=1)"
1.6124832348428849e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7605, symbol='ABM', depth=1)"
1.6124832348494605e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7608, symbol='ABM', depth=1)"
1.6124832348520568e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7610, symbol='ABM', depth=1)"
1.6124832348520893e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7611, symbol='ABM', depth=1)"
1.6124832348568164e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7619, symbol='ABM', depth=1)"
1.612483234858761e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7616, symbol='ABM', depth=1)"
1.6124832348605368e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7617, symbol='ABM', depth=1)"
1.612483234863742e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7624, symbol='ABM', depth=1)"
1.6124832348639127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7625, symbol='ABM', depth=1)"
1.6124832348639127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7627, symbol='ABM', depth=1)"
1.612483234868164e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7634, symbol='ABM', depth=1)"
1.6124832348713859e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7636, symbol='ABM', depth=1)"
1.6124832348743503e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7638, symbol='ABM', depth=1)"
1.6124832348769938e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7644, symbol='ABM', depth=1)"
1.6124832348779244e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7640, symbol='ABM', depth=1)"
1.6124832348826657e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7650, symbol='ABM', depth=1)"
1.6124832348844383e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7653, symbol='ABM', depth=1)"
1.6124832348849208e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7649, symbol='ABM', depth=1)"
1.6124832348855898e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7651, symbol='ABM', depth=1)"
1.6124832348902426e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7661, symbol='ABM', depth=1)"
1.6124832348918623e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7668, symbol='ABM', depth=1)"
1.6124832348939126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7663, symbol='ABM', depth=1)"
1.6124832348939126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7665, symbol='ABM', depth=1)"
1.6124832348954808e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7674, symbol='ABM', depth=1)"
1.6124832349027018e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7678, symbol='ABM', depth=1)"
1.6124832349039598e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7680, symbol='ABM', depth=1)"
1.6124832349043796e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7681, symbol='ABM', depth=1)"
1.6124832349046787e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7677, symbol='ABM', depth=1)"
1.6124832349063004e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7690, symbol='ABM', depth=1)"
1.6124832349068716e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7688, symbol='ABM', depth=1)"
1.6124832349087194e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7691, symbol='ABM', depth=1)"
1.6124832349121206e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7697, symbol='ABM', depth=1)"
1.6124832349125632e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7684, symbol='ABM', depth=1)"
1.61248323491534e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7698, symbol='ABM', depth=1)"
1.6124832349161533e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7704, symbol='ABM', depth=1)"
1.6124832349218314e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7702, symbol='ABM', depth=1)"
1.6124832349233853e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7713, symbol='ABM', depth=1)"
1.6124832349239127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7708, symbol='ABM', depth=1)"
1.6124832349239127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7710, symbol='ABM', depth=1)"
1.612483234924574e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7719, symbol='ABM', depth=1)"
1.61248323492467e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7716, symbol='ABM', depth=1)"
1.6124832349265748e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7725, symbol='ABM', depth=1)"
1.6124832349287816e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7714, symbol='ABM', depth=1)"
1.6124832349368655e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7730, symbol='ABM', depth=1)"
1.6124832349382216e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7733, symbol='ABM', depth=1)"
1.6124832349426186e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7737, symbol='ABM', depth=1)"
1.6124832349480248e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7740, symbol='ABM', depth=1)"
1.6124832349539126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7743, symbol='ABM', depth=1)"
1.6124832349539126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7745, symbol='ABM', depth=1)"
1.612483234961287e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7750, symbol='ABM', depth=1)"
1.6124832349628193e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7749, symbol='ABM', depth=1)"
1.612483234967805e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7754, symbol='ABM', depth=1)"
1.612483234969608e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7756, symbol='ABM', depth=1)"
1.612483234975694e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7760, symbol='ABM', depth=1)"
1.612483234981551e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7761, symbol='ABM', depth=1)"
1.6124832349839127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7764, symbol='ABM', depth=1)"
1.6124832349839127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7766, symbol='ABM', depth=1)"
1.6124832349881915e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7771, symbol='ABM', depth=1)"
1.6124832349924739e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7774, symbol='ABM', depth=1)"
1.6124832349935063e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7773, symbol='ABM', depth=1)"
1.61248323500177e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7777, symbol='ABM', depth=1)"
1.6124832350119805e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7784, symbol='ABM', depth=1)"
1.6124832350139126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7780, symbol='ABM', depth=1)"
1.6124832350139126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7782, symbol='ABM', depth=1)"
1.6124832350155164e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7785, symbol='ABM', depth=1)"
1.6124832350228278e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7790, symbol='ABM', depth=1)"
1.6124832350252298e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7791, symbol='ABM', depth=1)"
1.6124832350254054e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7793, symbol='ABM', depth=1)"
1.6124832350282875e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7797, symbol='ABM', depth=1)"
1.6124832350286147e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7799, symbol='ABM', depth=1)"
1.612483235031095e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7798, symbol='ABM', depth=1)"
1.6124832350331187e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7809, symbol='ABM', depth=1)"
1.6124832350334454e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7808, symbol='ABM', depth=1)"
1.6124832350341668e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7806, symbol='ABM', depth=1)"
1.6124832350351276e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7812, symbol='ABM', depth=1)"
1.6124832350365988e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7817, symbol='ABM', depth=1)"
1.6124832350368486e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7818, symbol='ABM', depth=1)"
1.6124832350413348e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7825, symbol='ABM', depth=1)"
1.6124832350421094e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7831, symbol='ABM', depth=1)"
1.6124832350439127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7827, symbol='ABM', depth=1)"
1.6124832350439127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7829, symbol='ABM', depth=1)"
1.6124832350456177e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7826, symbol='ABM', depth=1)"
1.6124832350569167e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7840, symbol='ABM', depth=1)"
1.612483235064113e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7843, symbol='ABM', depth=1)"
1.6124832350650655e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7844, symbol='ABM', depth=1)"
1.6124832350662554e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7848, symbol='ABM', depth=1)"
1.6124832350720604e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7851, symbol='ABM', depth=1)"
1.6124832350739126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7852, symbol='ABM', depth=1)"
1.6124832350739126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7854, symbol='ABM', depth=1)"
1.612483235074734e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7856, symbol='ABM', depth=1)"
1.6124832350781668e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7861, symbol='ABM', depth=1)"
1.6124832350797243e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7864, symbol='ABM', depth=1)"
1.6124832350890258e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7868, symbol='ABM', depth=1)"
1.6124832350906952e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7871, symbol='ABM', depth=1)"
1.6124832350908183e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7870, symbol='ABM', depth=1)"
1.612483235091543e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7867, symbol='ABM', depth=1)"
1.612483235092895e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7876, symbol='ABM', depth=1)"
1.612483235094925e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7880, symbol='ABM', depth=1)"
1.6124832350997699e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7883, symbol='ABM', depth=1)"
1.6124832351039127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7885, symbol='ABM', depth=1)"
1.6124832351039127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7887, symbol='ABM', depth=1)"
1.6124832351046897e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7889, symbol='ABM', depth=1)"
1.612483235105288e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7893, symbol='ABM', depth=1)"
1.6124832351066486e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7896, symbol='ABM', depth=1)"
1.612483235107729e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7890, symbol='ABM', depth=1)"
1.612483235110835e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7903, symbol='ABM', depth=1)"
1.6124832351140076e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7902, symbol='ABM', depth=1)"
1.6124832351140703e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7906, symbol='ABM', depth=1)"
1.6124832351175895e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7910, symbol='ABM', depth=1)"
1.6124832351191178e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7913, symbol='ABM', depth=1)"
1.6124832351201754e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7914, symbol='ABM', depth=1)"
1.6124832351273016e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7919, symbol='ABM', depth=1)"
1.6124832351320466e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7926, symbol='ABM', depth=1)"
1.6124832351335785e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7928, symbol='ABM', depth=1)"
1.6124832351339126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7922, symbol='ABM', depth=1)"
1.6124832351339126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7924, symbol='ABM', depth=1)"
1.6124832351353044e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7935, symbol='ABM', depth=1)"
1.6124832351369546e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7930, symbol='ABM', depth=1)"
1.612483235137565e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7939, symbol='ABM', depth=1)"
1.6124832351383084e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7941, symbol='ABM', depth=1)"
1.612483235138335e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7942, symbol='ABM', depth=1)"
1.61248323513952e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7932, symbol='ABM', depth=1)"
1.612483235142396e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7944, symbol='ABM', depth=1)"
1.612483235144076e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7951, symbol='ABM', depth=1)"
1.612483235150728e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7956, symbol='ABM', depth=1)"
1.6124832351528543e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7960, symbol='ABM', depth=1)"
1.612483235153538e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7961, symbol='ABM', depth=1)"
1.6124832351542047e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7958, symbol='ABM', depth=1)"
1.6124832351542694e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7963, symbol='ABM', depth=1)"
1.6124832351548434e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7965, symbol='ABM', depth=1)"
1.61248323515661e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7973, symbol='ABM', depth=1)"
1.6124832351568673e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7971, symbol='ABM', depth=1)"
1.6124832351599596e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7979, symbol='ABM', depth=1)"
1.6124832351599875e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7978, symbol='ABM', depth=1)"
1.612483235160762e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7986, symbol='ABM', depth=1)"
1.6124832351639127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7982, symbol='ABM', depth=1)"
1.6124832351639127e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7984, symbol='ABM', depth=1)"
1.6124832351673615e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7994, symbol='ABM', depth=1)"
1.6124832351681513e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7995, symbol='ABM', depth=1)"
1.6124832351691533e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7997, symbol='ABM', depth=1)"
1.6124832351691863e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=7993, symbol='ABM', depth=1)"
1.6124832351753234e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8004, symbol='ABM', depth=1)"
1.6124832351767624e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8007, symbol='ABM', depth=1)"
1.6124832351790866e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8010, symbol='ABM', depth=1)"
1.6124832351841057e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8011, symbol='ABM', depth=1)"
1.6124832351880046e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8015, symbol='ABM', depth=1)"
1.6124832351884582e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8018, symbol='ABM', depth=1)"
1.6124832351924483e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8025, symbol='ABM', depth=1)"
1.6124832351939126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8021, symbol='ABM', depth=1)"
1.6124832351939126e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8023, symbol='ABM', depth=1)"
1.6124832351948147e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8016, symbol='ABM', depth=1)"
1.6124832352016468e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8031, symbol='ABM', depth=1)"
1.6124832352022141e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8032, symbol='ABM', depth=1)"
1.6124832352061018e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8041, symbol='ABM', depth=1)"
1.612483235206874e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8038, symbol='ABM', depth=1)"
1.6124832352070694e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8044, symbol='ABM', depth=1)"
1.6124832352071114e+18,QuerySpreadMsg,"QuerySpreadMsg(message_id=8043, symbol='ABM', depth=1)"
